Literature Source,Kingdom,Subkingdom,Division,Class,Subclass,Order,Family,Genus,Species,Life_form,Latitude,Longitude,MAT(degC),MAP(mm),Altitude,Site1,Country,Continent,ClimRegion,Tissue,SLA,LMA,Nitrogen,Phosphorus,Calcium,Magnesium,Carbon,Tannins_cond,Tannins_wat,Lignin,Cellulose_percent,Hemicellulose_percent,Fiber_content_percent
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,243.3,41.1,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,218.34,45.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,255.75,39.1,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,318.47,31.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,378.8,26.4,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,305.8,32.7,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,348.4,28.7,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,371.7,26.9,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,386.1,25.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,35.97,-79.09,15.5,1440,163,"Duke Forest,FACE",USA,NAm,TE,leaf,261.1,38.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,34.6,-78.6,16.2,1189,18,NC,USA,NAm,TE,leaf,NA,NA,19.7,2.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA
772,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,33.6,-91.8,16.4,1377,88,AR,USA,NAm,TE,leaf,NA,NA,11.2,1.1,15.19,NA,NA,NA,NA,NA,NA,NA,NA
772,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,33.6,-91.8,16.4,1377,88,AR,USA,NAm,TE,leaf,NA,NA,11.9,1.12,11.87,NA,NA,NA,NA,NA,NA,NA,NA
772,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,33.6,-91.8,16.4,1377,88,AR,USA,NAm,TE,leaf,NA,NA,12.8,1.12,7.05,NA,NA,NA,NA,NA,NA,NA,NA
772,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua,T,33.6,-91.8,16.4,1377,88,AR,USA,NAm,TE,leaf,NA,NA,11.6,1.11,9.33,NA,NA,NA,NA,NA,NA,NA,NA
763,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua ssp. mexicana,T,19.5,-69.57,18,1617,1250,central Veracruz,Mexico,NAm,TR,leaf,182,54.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Hamamelidales,Hamamelidaceae,Liquidambar,Liquidambar styraciflua ssp. mexicana,T,19.58,-97.26,16,1450,1470,central Veracruz,Mexico,NAm,TR,leaf,240,41.7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,NA,NA,NA,Tennessee,USA,NAm,TE,leaf,NA,NA,20.7,1.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA
146,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35,-83.5,12.5,1829,775,NC,USA,NAm,TE,leaf,165,60.6,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,NA,NA,NA,NA,USA,NAm,TE,leaf,160,62.5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.06,NA,12.2,NA,NA,NC-Coweeta,USA,NAm,TE,leaf,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,39.05,NA,NA,NA,NA,WV,USA,NAm,TE,leaf,NA,NA,30,NA,6.996,NA,NA,NA,NA,NA,NA,NA,NA
315,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,39.05,NA,NA,NA,NA,WV,USA,NAm,TE,leaf,NA,NA,27.5,NA,11.457,NA,NA,NA,NA,NA,NA,NA,NA
344,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,NA,NA,NA,TE,USA,NAm,TE,leaf,NA,NA,20,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.05,NA,13,NA,NA,NC-Coweeta,USA,NAm,TE,leaf,134,74.6,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.05,NA,13,NA,NA,NC-Coweeta,USA,NAm,TE,leaf,223,44.8,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.05,NA,13,NA,NA,NC-Coweeta,USA,NAm,TE,leaf,214,46.7,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.92,NA,13.3,NA,NA,TE,USA,NAm,TE,leaf,NA,NA,16.8,1.969,11,NA,NA,NA,NA,NA,NA,NA,NA
572,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,38,-121,16.5,NA,NA,NA,USA,NAm,Medi,leaf,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35,-83,12.2,1839,1108,NC-Coweeta,USA,NAm,TE,leaf,186,53.8,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.08,-83.43,13,1830,892,NC-Coweeta,USA,NAm,TE,leaf,NA,NA,29.2,2.2,26.1,NA,NA,NA,NA,NA,NA,NA,NA
628,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.08,-83.43,13,1830,892,NC-Coweeta,USA,NAm,TE,leaf,NA,NA,24.7,1.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA
628,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35.08,-83.43,13,1830,892,NC-Coweeta,USA,NAm,TE,leaf,NA,NA,29,1.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA
671,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,35,-80,15.2,NA,NA,NA,NA,NA,NA,leaf,281.3,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,11.3,1049,NA,NA,USA,NAm,TE,leaf,131.83,75.9,17.2,1.199,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,11.6,1740,NA,NA,USA,NAm,TE,leaf,165.96,60.3,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,15.9,1206,NA,NA,USA,NAm,TE,leaf,281.84,35.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,11.6,1740,NA,NA,USA,NAm,TE,leaf,134.9,74.1,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lukasiewicz(unpbl.),Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,138.06,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,39.07,-79.68,6.96,1265.7,823,NA,USA,NAm,TE,leaf,NA,NA,29.2,1.569,12.12,NA,NA,NA,NA,NA,NA,NA,NA
793,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Magnoliales,Magnoliaceae,Liriodendron,Liriodendron tulipifera,T,51.5,-0.3,10.4,752.1,5,Kew Bot Garden,UK,E,TE,leaf,165.95,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Sapindaceae,Litchi,Litchi chinensis,T,25.3,83.02,25.94,1100,250,Inceptisol site,India,Asi,TR,leaf,77.6,128.9,14.2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Sapindaceae,Litchi,Litchi chinensis,T,NA,NA,25.9,1011,NA,NA,India,Asi,TR,leaf,77.62,128.8,14.2,2.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Sapindaceae,Litchi,Litchi chinensis,T,19.1,109.83,22.74,NA,NA,Hainan,China,Asi,TR,leaf,NA,NA,12.7,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Sapindaceae,Litchi,Litchi chinensis,T,18.37,108.5,25.3,NA,NA,"Jianfengling, Hainan",China,Asi,TR,leaf,NA,NA,13.9,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus amygdalifolius,T,18.37,108.5,25.3,NA,NA,"Jianfengling, Hainan",China,Asi,TR,leaf,NA,NA,12.5,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus calophyllus,T,NA,NA,NA,NA,NA,No information,China,Asi,TR,leaf,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus chintungensis,T,24.53,101.02,11.3,1931,2500,NA,China,Asi,Sub-TR,leaf,NA,NA,14.4,1.21,5.5,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus corneus,T,25,109,19.66,NA,NA,North Guangxi,China,Asi,TR,leaf,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus cyrtocarpa,T,19.1,109.83,22.74,NA,NA,Hainan,China,Asi,TR,leaf,NA,NA,16.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus dealbatus,T,24.7,101,17.81,NA,NA,Central Yunnan,China,Asi,NA,leaf,NA,NA,14.8,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus fenzelianus,T,18.37,108.5,25.3,NA,NA,"Jianfengling, Hainan",China,Asi,TR,leaf,NA,NA,13.9,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelididae,Fagales,Fagaceae,Lithocarpus,Lithocarpus glaber,T,29.87,121.65,16.2,1374.7,NA,NA,China,Asi,TR,leaf,NA,NA,17.1,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelididae,Fagales,Fagaceae,Lithocarpus,Lithocarpus glaber,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,9.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelididae,Fagales,Fagaceae,Lithocarpus,Lithocarpus glaber,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,8.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus hancei,T,25,109,19.66,NA,NA,North Guangxi,China,Asi,TR,leaf,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus handeliands,T,19.1,109.83,22.74,NA,NA,Hainan,China,Asi,TR,leaf,NA,NA,10.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelididae,Fagales,Fagaceae,Lithocarpus,Lithocarpus harlandii,T,29.87,121.65,16.2,1374.7,NA,NA,China,Asi,TR,leaf,103,97.1,16.1,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelididae,Fagales,Fagaceae,Lithocarpus,Lithocarpus harlandii,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,11.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus havilandii,T,NA,NA,10.8,2842,NA,NA,Malaysia,Asi,TR,leaf,47.86,208.9,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Hamamelidae,Fagales,Fagaceae,Lithocarpus,Lithocarpus xylocarpus,T,24.53,101.02,11.3,1931,2500,NA,China,Asi,Sub-TR,leaf,NA,NA,14.2,0.95,5.5,NA,NA,NA,NA,NA,NA,NA,NA
630,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Anacardiaceae,Lithraea,Lithraea molleoides,T,NA,NA,NA,NA,NA,NA,Argentina,SAm,NA,leaf,44.7,223.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Lauraceae,Litsea,Litsea coreana var. sinensis,T,29.87,121.65,16.2,1374.7,NA,NA,China,Asi,TR,leaf,85,117.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Lauraceae,Litsea,Litsea cubeba,T,29.87,121.65,16.2,1374.7,NA,NA,China,Asi,TR,leaf,231,43.3,36.3,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Lauraceae,Litsea,Litsea elongata,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,11.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Lauraceae,Litsea,Litsea elongata,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,11.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Monimiaceae,Litsea,Litsea exsudens,T,-10,NA,26.8,NA,NA,sampling,New Guinea,Aus,TR,leaf,NA,NA,15,0.89,11.5,NA,NA,NA,NA,NA,NA,NA,NA
211,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Monimiaceae,Litsea,Litsea exsudens,T,-10,NA,26.8,NA,NA,tall tree,New Guinea,Aus,TR,leaf,NA,NA,11.4,0.81,10.6,NA,NA,NA,NA,NA,NA,NA,NA
211,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Monimiaceae,Litsea,Litsea exsudens,T,-10,NA,26.8,NA,NA,sampling,New Guinea,Aus,TR,leaf,NA,NA,15.8,0.81,16.1,NA,NA,NA,NA,NA,NA,NA,NA
211,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Monimiaceae,Litsea,Litsea exsudens,T,-10,NA,26.8,NA,NA,tall tree,New Guinea,Aus,TR,leaf,NA,NA,13.2,0.88,13.1,NA,NA,NA,NA,NA,NA,NA,NA
819,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Magnoliidae,Laurales,Monimiaceae,Litsea,Litsea glutinosa,T,22.81,113.28,21.9,1627.3,NA,NA,China,Asi,TR,leaf,NA,NA,19,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Proteales,Proteaceae,Lomatia,Lomatia hirsuta,T,-36.87,-71.46,14,2000,800,NA,NA,NA,NA,leaf,81,123.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Proteales,Proteaceae,Lomatia,Lomatia hirsuta,T,NA,NA,6.6,1308,NA,NA,Chile,SAm,TE,leaf,81.28,123,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Proteales,Proteaceae,Lomatia,Lomatia hirsuta,T,-36.87,-71.47,14,2000,800,NA,Chile,SAm,TE,leaf,81,123.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus dipteroneurus,T,NA,NA,NA,NA,NA,NA,Venezuela,SAm,TR,leaf,242,41.3,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus dipteroneurus,T,10,-67,23.08,NA,NA,NA,NA,NA,NA,leaf,239.2,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus dipteroneurus,T,NA,NA,24.6,917,NA,NA,Venezuela,SAm,TR,leaf,239.88,41.7,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus eriocarinalis,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,NA,NA,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus eriocarinalis,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus felipei,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,79.68,125.5,32,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus guatemalensis,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,102.88,97.2,24.8,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus guatemalensis,T,NA,NA,24.6,4725,NA,NA,Mexico,NAm,TR,leaf,102.33,97.7,24.8,1.122,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus latifolius,T,9.28,-79.97,26,3100,140,Parque Nacional San Lorenzo,Panama,SAm,TR,leaf,69.4,144.1,18.4,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus minimiflorous,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,114.63,87.2,28.9,1.282,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus phlebophyllus,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,68.33,146.3,22.1,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus rugosus,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,92.56,108,24.2,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Dipsacales,Caprifoliaceae,Lonicera,Lonicera dioca,L,46.7,NA,3.9,NA,NA,MN,USA,NAm,B,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Dipsacales,Caprifoliaceae,Lonicera,Lonicera dioca,L,46.7,NA,3.9,NA,NA,MN,USA,NAm,B,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Dipsacales,Caprifoliaceae,Lonicera,Lonicera dioca,L,46.7,NA,3.9,NA,NA,MN,USA,NAm,B,leaf,NA,NA,NA,2.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA
